10168,9518,8868,8218,7568,6918,6378.4,5838.8,5299.2,4759.6,4220,3821.2,3422.4,3023.6,2624.8,2226,2034,1842,1650,1458,1266,1177,1088,999,910,821,769.6,718.2,666.8,615.4,564,543.653,523.307,502.96,482.613,462.267,441.92,421.573,401.227,380.88,360.533,340.187,319.84,299.493,279.147,258.8,251.36,243.92,236.48,229.04,221.6,214.16,206.72,199.28,191.84,184.4,176.96,169.52,162.08,154.64,147.2,144.053,140.907,137.76,134.613,131.467,128.32,125.173,122.027,118.88,115.733,112.587,109.44,106.293,103.147,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10612,9864,9116,8368,7620,6872,6289.6,5707.2,5124.8,4542.4,3960,3588.8,3217.6,2846.4,2475.2,2104,1926,1748,1570,1392,1214,1131,1048,965,882,799,749.4,699.8,650.2,600.6,551,531.347,511.693,492.04,472.387,452.733,433.08,413.427,393.773,374.12,354.467,334.813,315.16,295.507,275.853,256.2,248.907,241.613,234.32,227.027,219.733,212.44,205.147,197.853,190.56,183.267,175.973,168.68,161.387,154.093,146.8,143.68,140.56,137.44,134.32,131.2,128.08,124.96,121.84,118.72,115.6,112.48,109.36,106.24,103.12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11056,10210,9364,8518,7672,6826,6200.8,5575.6,4950.4,4325.2,3700,3356.4,3012.8,2669.2,2325.6,1982,1818,1654,1490,1326,1162,1085,1008,931,854,777,729.2,681.4,633.6,585.8,538,519.04,500.08,481.12,462.16,443.2,424.24,405.28,386.32,367.36,348.4,329.44,310.48,291.52,272.56,253.6,246.453,239.307,232.16,225.013,217.867,210.72,203.573,196.427,189.28,182.133,174.987,167.84,160.693,153.547,146.4,143.307,140.213,137.12,134.027,130.933,127.84,124.747,121.653,118.56,115.467,112.373,109.28,106.187,103.093,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
11500,10556,9612,8668,7724,6780,6112,5444,4776,4108,3440,3124,2808,2492,2176,1860,1710,1560,1410,1260,1110,1039,968,897,826,755,709,663,617,571,525,506.733,488.467,470.2,451.933,433.667,415.4,397.133,378.867,360.6,342.333,324.067,305.8,287.533,269.267,251,244,237,230,223,216,209,202,195,188,181,174,167,160,153,146,142.933,139.867,136.8,133.733,130.667,127.6,124.533,121.467,118.4,115.333,112.267,109.2,106.133,103.067,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10480,9648,8816,7984,7152,6320,5702.8,5085.6,4468.4,3851.2,3234,2941.2,2648.4,2355.6,2062.8,1770,1630,1490,1350,1210,1070,1002.2,934.4,866.6,798.8,731,686.96,642.92,598.88,554.84,510.8,493.293,475.787,458.28,440.773,423.267,405.76,388.253,370.747,353.24,335.733,318.227,300.72,283.213,265.707,248.2,241.32,234.44,227.56,220.68,213.8,206.92,200.04,193.16,186.28,179.4,172.52,165.64,158.76,151.88,145,141.987,138.973,135.96,132.947,129.933,126.92,123.907,120.893,117.88,114.867,111.853,108.84,105.827,102.813,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
9460,8740,8020,7300,6580,5860,5293.6,4727.2,4160.8,3594.4,3028,2758.4,2488.8,2219.2,1949.6,1680,1550,1420,1290,1160,1030,965.4,900.8,836.2,771.6,707,664.92,622.84,580.76,538.68,496.6,479.853,463.107,446.36,429.613,412.867,396.12,379.373,362.627,345.88,329.133,312.387,295.64,278.893,262.147,245.4,238.64,231.88,225.12,218.36,211.6,204.84,198.08,191.32,184.56,177.8,171.04,164.28,157.52,150.76,144,141.04,138.08,135.12,132.16,129.2,126.24,123.28,120.32,117.36,114.4,111.44,108.48,105.52,102.56,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6
8440,7832,7224,6616,6008,5400,4884.4,4368.8,3853.2,3337.6,2822,2575.6,2329.2,2082.8,1836.4,1590,1470,1350,1230,1110,990,928.6,867.2,805.8,744.4,683,642.88,602.76,562.64,522.52,482.4,466.413,450.427,434.44,418.453,402.467,386.48,370.493,354.507,338.52,322.533,306.547,290.56,274.573,258.587,242.6,235.96,229.32,222.68,216.04,209.4,202.76,196.12,189.48,182.84,176.2,169.56,162.92,156.28,149.64,143,140.093,137.187,134.28,131.373,128.467,125.56,122.653,119.747,116.84,113.933,111.027,108.12,105.213,102.307,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4
7420,6924,6428,5932,5436,4940,4475.2,4010.4,3545.6,3080.8,2616,2392.8,2169.6,1946.4,1723.2,1500,1390,1280,1170,1060,950,891.8,833.6,775.4,717.2,659,620.84,582.68,544.52,506.36,468.2,452.973,437.747,422.52,407.293,392.067,376.84,361.613,346.387,331.16,315.933,300.707,285.48,270.253,255.027,239.8,233.28,226.76,220.24,213.72,207.2,200.68,194.16,187.64,181.12,174.6,168.08,161.56,155.04,148.52,142,139.147,136.293,133.44,130.587,127.733,124.88,122.027,119.173,116.32,113.467,110.613,107.76,104.907,102.053,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2
6400,6016,5632,5248,4864,4480,4066,3652,3238,2824,2410,2210,2010,1810,1610,1410,1310,1210,1110,1010,910,855,800,745,690,635,598.8,562.6,526.4,490.2,454,439.533,425.067,410.6,396.133,381.667,367.2,352.733,338.267,323.8,309.333,294.867,280.4,265.933,251.467,237,230.6,224.2,217.8,211.4,205,198.6,192.2,185.8,179.4,173,166.6,160.2,153.8,147.4,141,138.2,135.4,132.6,129.8,127,124.2,121.4,118.6,115.8,113,110.2,107.4,104.6,101.8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
5888,5540.4,5192.8,4845.2,4497.6,4150,3774.8,3399.6,3024.4,2649.2,2274,2088.8,1903.6,1718.4,1533.2,1348,1253.96,1159.92,1065.88,971.84,877.8,825.64,773.48,721.32,669.16,617,582.64,548.28,513.92,479.56,445.2,431.133,417.067,403,388.933,374.867,360.8,346.733,332.667,318.6,304.533,290.467,276.4,262.333,248.267,234.2,227.92,221.64,215.36,209.08,202.8,196.52,190.24,183.96,177.68,171.4,165.12,158.84,152.56,146.28,140,137.24,134.48,131.72,128.96,126.2,123.44,120.68,117.92,115.16,112.4,109.64,106.88,104.12,101.36,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6
5376,5064.8,4753.6,4442.4,4131.2,3820,3483.6,3147.2,2810.8,2474.4,2138,1967.6,1797.2,1626.8,1456.4,1286,1197.92,1109.84,1021.76,933.68,845.6,796.28,746.96,697.64,648.32,599,566.48,533.96,501.44,468.92,436.4,422.733,409.067,395.4,381.733,368.067,354.4,340.733,327.067,313.4,299.733,286.067,272.4,258.733,245.067,231.4,225.24,219.08,212.92,206.76,200.6,194.44,188.28,182.12,175.96,169.8,163.64,157.48,151.32,145.16,139,136.28,133.56,130.84,128.12,125.4,122.68,119.96,117.24,114.52,111.8,109.08,106.36,103.64,100.92,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2
4864,4589.2,4314.4,4039.6,3764.8,3490,3192.4,2894.8,2597.2,2299.6,2002,1846.4,1690.8,1535.2,1379.6,1224,1141.88,1059.76,977.64,895.52,813.4,766.92,720.44,673.96,627.48,581,550.32,519.64,488.96,458.28,427.6,414.333,401.067,387.8,374.533,361.267,348,334.733,321.467,308.2,294.933,281.667,268.4,255.133,241.867,228.6,222.56,216.52,210.48,204.44,198.4,192.36,186.32,180.28,174.24,168.2,162.16,156.12,150.08,144.04,138,135.32,132.64,129.96,127.28,124.6,121.92,119.24,116.56,113.88,111.2,108.52,105.84,103.16,100.48,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8
4352,4113.6,3875.2,3636.8,3398.4,3160,2901.2,2642.4,2383.6,2124.8,1866,1725.2,1584.4,1443.6,1302.8,1162,1085.84,1009.68,933.52,857.36,781.2,737.56,693.92,650.28,606.64,563,534.16,505.32,476.48,447.64,418.8,405.933,393.067,380.2,367.333,354.467,341.6,328.733,315.867,303,290.133,277.267,264.4,251.533,238.667,225.8,219.88,213.96,208.04,202.12,196.2,190.28,184.36,178.44,172.52,166.6,160.68,154.76,148.84,142.92,137,134.36,131.72,129.08,126.44,123.8,121.16,118.52,115.88,113.24,110.6,107.96,105.32,102.68,100.04,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4
3840,3638,3436,3234,3032,2830,2610,2390,2170,1950,1730,1604,1478,1352,1226,1100,1029.8,959.6,889.4,819.2,749,708.2,667.4,626.6,585.8,545,518,491,464,437,410,397.533,385.067,372.6,360.133,347.667,335.2,322.733,310.267,297.8,285.333,272.867,260.4,247.933,235.467,223,217.2,211.4,205.6,199.8,194,188.2,182.4,176.6,170.8,165,159.2,153.4,147.6,141.8,136,133.4,130.8,128.2,125.6,123,120.4,117.8,115.2,112.6,110,107.4,104.8,102.2,99.6,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
3568,3382,3196,3010,2824,2638,2436,2234,2032,1830,1628,1512.2,1396.4,1280.6,1164.8,1049,983.64,918.28,852.92,787.56,722.2,683.64,645.08,606.52,567.96,529.4,503.72,478.04,452.36,426.68,401,388.92,376.84,364.76,352.68,340.6,328.52,316.44,304.36,292.28,280.2,268.12,256.04,243.96,231.88,219.8,214.147,208.493,202.84,197.187,191.533,185.88,180.227,174.573,168.92,163.267,157.613,151.96,146.307,140.653,135,132.44,129.88,127.32,124.76,122.2,119.64,117.08,114.52,111.96,109.4,106.84,104.28,101.72,99.16,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6
3296,3126,2956,2786,2616,2446,2262,2078,1894,1710,1526,1420.4,1314.8,1209.2,1103.6,998,937.48,876.96,816.44,755.92,695.4,659.08,622.76,586.44,550.12,513.8,489.44,465.08,440.72,416.36,392,380.307,368.613,356.92,345.227,333.533,321.84,310.147,298.453,286.76,275.067,263.373,251.68,239.987,228.293,216.6,211.093,205.587,200.08,194.573,189.067,183.56,178.053,172.547,167.04,161.533,156.027,150.52,145.013,139.507,134,131.48,128.96,126.44,123.92,121.4,118.88,116.36,113.84,111.32,108.8,106.28,103.76,101.24,98.72,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2
3024,2870,2716,2562,2408,2254,2088,1922,1756,1590,1424,1328.6,1233.2,1137.8,1042.4,947,891.32,835.64,779.96,724.28,668.6,634.52,600.44,566.36,532.28,498.2,475.16,452.12,429.08,406.04,383,371.693,360.387,349.08,337.773,326.467,315.16,303.853,292.547,281.24,269.933,258.627,247.32,236.013,224.707,213.4,208.04,202.68,197.32,191.96,186.6,181.24,175.88,170.52,165.16,159.8,154.44,149.08,143.72,138.36,133,130.52,128.04,125.56,123.08,120.6,118.12,115.64,113.16,110.68,108.2,105.72,103.24,100.76,98.28,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8
2752,2614,2476,2338,2200,2062,1914,1766,1618,1470,1322,1236.8,1151.6,1066.4,981.2,896,845.16,794.32,743.48,692.64,641.8,609.96,578.12,546.28,514.44,482.6,460.88,439.16,417.44,395.72,374,363.08,352.16,341.24,330.32,319.4,308.48,297.56,286.64,275.72,264.8,253.88,242.96,232.04,221.12,210.2,204.987,199.773,194.56,189.347,184.133,178.92,173.707,168.493,163.28,158.067,152.853,147.64,142.427,137.213,132,129.56,127.12,124.68,122.24,119.8,117.36,114.92,112.48,110.04,107.6,105.16,102.72,100.28,97.84,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4
2480,2358,2236,2114,1992,1870,1740,1610,1480,1350,1220,1145,1070,995,920,845,799,753,707,661,615,585.4,555.8,526.2,496.6,467,446.6,426.2,405.8,385.4,365,354.467,343.933,333.4,322.867,312.333,301.8,291.267,280.733,270.2,259.667,249.133,238.6,228.067,217.533,207,201.933,196.867,191.8,186.733,181.667,176.6,171.533,166.467,161.4,156.333,151.267,146.2,141.133,136.067,131,128.6,126.2,123.8,121.4,119,116.6,114.2,111.8,109.4,107,104.6,102.2,99.8,97.4,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
2314,2201.2,2088.4,1975.6,1862.8,1750,1631.6,1513.2,1394.8,1276.4,1158,1088.8,1019.6,950.4,881.2,812,768.4,724.8,681.2,637.6,594,565.8,537.6,509.4,481.2,453,433.6,414.2,394.8,375.4,356,345.88,335.76,325.64,315.52,305.4,295.28,285.16,275.04,264.92,254.8,244.68,234.56,224.44,214.32,204.2,199.24,194.28,189.32,184.36,179.4,174.44,169.48,164.52,159.56,154.6,149.64,144.68,139.72,134.76,129.8,127.453,125.107,122.76,120.413,118.067,115.72,113.373,111.027,108.68,106.333,103.987,101.64,99.2933,96.9467,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6
2148,2044.4,1940.8,1837.2,1733.6,1630,1523.2,1416.4,1309.6,1202.8,1096,1032.6,969.2,905.8,842.4,779,737.8,696.6,655.4,614.2,573,546.2,519.4,492.6,465.8,439,420.6,402.2,383.8,365.4,347,337.293,327.587,317.88,308.173,298.467,288.76,279.053,269.347,259.64,249.933,240.227,230.52,220.813,211.107,201.4,196.547,191.693,186.84,181.987,177.133,172.28,167.427,162.573,157.72,152.867,148.013,143.16,138.307,133.453,128.6,126.307,124.013,121.72,119.427,117.133,114.84,112.547,110.253,107.96,105.667,103.373,101.08,98.7867,96.4933,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2
1982,1887.6,1793.2,1698.8,1604.4,1510,1414.8,1319.6,1224.4,1129.2,1034,976.4,918.8,861.2,803.6,746,707.2,668.4,629.6,590.8,552,526.6,501.2,475.8,450.4,425,407.6,390.2,372.8,355.4,338,328.707,319.413,310.12,300.827,291.533,282.24,272.947,263.653,254.36,245.067,235.773,226.48,217.187,207.893,198.6,193.853,189.107,184.36,179.613,174.867,170.12,165.373,160.627,155.88,151.133,146.387,141.64,136.893,132.147,127.4,125.16,122.92,120.68,118.44,116.2,113.96,111.72,109.48,107.24,105,102.76,100.52,98.28,96.04,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
1816,1730.8,1645.6,1560.4,1475.2,1390,1306.4,1222.8,1139.2,1055.6,972,920.2,868.4,816.6,764.8,713,676.6,640.2,603.8,567.4,531,507,483,459,435,411,394.6,378.2,361.8,345.4,329,320.12,311.24,302.36,293.48,284.6,275.72,266.84,257.96,249.08,240.2,231.32,222.44,213.56,204.68,195.8,191.16,186.52,181.88,177.24,172.6,167.96,163.32,158.68,154.04,149.4,144.76,140.12,135.48,130.84,126.2,124.013,121.827,119.64,117.453,115.267,113.08,110.893,108.707,106.52,104.333,102.147,99.96,97.7733,95.5867,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4
1650,1574,1498,1422,1346,1270,1198,1126,1054,982,910,864,818,772,726,680,646,612,578,544,510,487.4,464.8,442.2,419.6,397,381.6,366.2,350.8,335.4,320,311.533,303.067,294.6,286.133,277.667,269.2,260.733,252.267,243.8,235.333,226.867,218.4,209.933,201.467,193,188.467,183.933,179.4,174.867,170.333,165.8,161.267,156.733,152.2,147.667,143.133,138.6,134.067,129.533,125,122.867,120.733,118.6,116.467,114.333,112.2,110.067,107.933,105.8,103.667,101.533,99.4,97.2667,95.1333,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
1556,1485.6,1415.2,1344.8,1274.4,1204,1136.8,1069.6,1002.4,935.2,868,824.4,780.8,737.2,693.6,650,618.24,586.48,554.72,522.96,491.2,470,448.8,427.6,406.4,385.2,370.64,356.08,341.52,326.96,312.4,304.253,296.107,287.96,279.813,271.667,263.52,255.373,247.227,239.08,230.933,222.787,214.64,206.493,198.347,190.2,185.787,181.373,176.96,172.547,168.133,163.72,159.307,154.893,150.48,146.067,141.653,137.24,132.827,128.413,124,121.92,119.84,117.76,115.68,113.6,111.52,109.44,107.36,105.28,103.2,101.12,99.04,96.96,94.88,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8
1462,1397.2,1332.4,1267.6,1202.8,1138,1075.6,1013.2,950.8,888.4,826,784.8,743.6,702.4,661.2,620,590.48,560.96,531.44,501.92,472.4,452.6,432.8,413,393.2,373.4,359.68,345.96,332.24,318.52,304.8,296.973,289.147,281.32,273.493,265.667,257.84,250.013,242.187,234.36,226.533,218.707,210.88,203.053,195.227,187.4,183.107,178.813,174.52,170.227,165.933,161.64,157.347,153.053,148.76,144.467,140.173,135.88,131.587,127.293,123,120.973,118.947,116.92,114.893,112.867,110.84,108.813,106.787,104.76,102.733,100.707,98.68,96.6533,94.6267,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6
1368,1308.8,1249.6,1190.4,1131.2,1072,1014.4,956.8,899.2,841.6,784,745.2,706.4,667.6,628.8,590,562.72,535.44,508.16,480.88,453.6,435.2,416.8,398.4,380,361.6,348.72,335.84,322.96,310.08,297.2,289.693,282.187,274.68,267.173,259.667,252.16,244.653,237.147,229.64,222.133,214.627,207.12,199.613,192.107,184.6,180.427,176.253,172.08,167.907,163.733,159.56,155.387,151.213,147.04,142.867,138.693,134.52,130.347,126.173,122,120.027,118.053,116.08,114.107,112.133,110.16,108.187,106.213,104.24,102.267,100.293,98.32,96.3467,94.3733,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4
1274,1220.4,1166.8,1113.2,1059.6,1006,953.2,900.4,847.6,794.8,742,705.6,669.2,632.8,596.4,560,534.96,509.92,484.88,459.84,434.8,417.8,400.8,383.8,366.8,349.8,337.76,325.72,313.68,301.64,289.6,282.413,275.227,268.04,260.853,253.667,246.48,239.293,232.107,224.92,217.733,210.547,203.36,196.173,188.987,181.8,177.747,173.693,169.64,165.587,161.533,157.48,153.427,149.373,145.32,141.267,137.213,133.16,129.107,125.053,121,119.08,117.16,115.24,113.32,111.4,109.48,107.56,105.64,103.72,101.8,99.88,97.96,96.04,94.12,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2
1180,1132,1084,1036,988,940,892,844,796,748,700,666,632,598,564,530,507.2,484.4,461.6,438.8,416,400.4,384.8,369.2,353.6,338,326.8,315.6,304.4,293.2,282,275.133,268.267,261.4,254.533,247.667,240.8,233.933,227.067,220.2,213.333,206.467,199.6,192.733,185.867,179,175.067,171.133,167.2,163.267,159.333,155.4,151.467,147.533,143.6,139.667,135.733,131.8,127.867,123.933,120,118.133,116.267,114.4,112.533,110.667,108.8,106.933,105.067,103.2,101.333,99.4667,97.6,95.7333,93.8667,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
1126,1080.4,1034.8,989.2,943.6,898,852.6,807.2,761.8,716.4,671,639.28,607.56,575.84,544.12,512.4,490.72,469.04,447.36,425.68,404,388.96,373.92,358.88,343.84,328.8,318.16,307.52,296.88,286.24,275.6,268.987,262.373,255.76,249.147,242.533,235.92,229.307,222.693,216.08,209.467,202.853,196.24,189.627,183.013,176.4,172.587,168.773,164.96,161.147,157.333,153.52,149.707,145.893,142.08,138.267,134.453,130.64,126.827,123.013,119.2,117.36,115.52,113.68,111.84,110,108.16,106.32,104.48,102.64,100.8,98.96,97.12,95.28,93.44,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6,91.6
